dataset,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__max_features,param_model__max_samples,param_model__min_samples_leaf,param_model__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1,1.8253909587860107,0.028553016496563704,0.01924614906311035,0.00019472160165566436,0.9992207659552771,0.5485000724551291,46,197,"OrderedDict([('model__max_features', 0.9992207659552771), ('model__max_samples', 0.5485000724551291), ('model__min_samples_leaf', 46), ('model__n_estimators', 197)])",0.88,0.882,0.889,0.879,0.887,0.8834,0.003929376540877704,34
1,1.1504483222961426,0.013001017852835752,0.015725231170654295,0.0011846690529378964,0.5114950011309156,0.8601888660697361,1,100,"OrderedDict([('model__max_features', 0.5114950011309156), ('model__max_samples', 0.8601888660697361), ('model__min_samples_leaf', 1), ('model__n_estimators', 100)])",0.942,0.948,0.945,0.944,0.94,0.9437999999999999,0.00271293199325011,17
1,2.0439343452453613,0.02158588751416038,0.040495777130126955,0.0021378170267484877,0.41646574311029044,0.5022711083865223,18,389,"OrderedDict([('model__max_features', 0.41646574311029044), ('model__max_samples', 0.5022711083865223), ('model__min_samples_leaf', 18), ('model__n_estimators', 389)])",0.925,0.925,0.914,0.925,0.929,0.9236000000000001,0.005043808085167401,30
1,0.9118773937225342,0.011584719011906287,0.017059326171875,0.0032269053222866314,0.4723515645763197,0.616227260835482,1,100,"OrderedDict([('model__max_features', 0.4723515645763197), ('model__max_samples', 0.616227260835482), ('model__min_samples_leaf', 1), ('model__n_estimators', 100)])",0.943,0.949,0.947,0.945,0.937,0.9442,0.004118252056394765,15
1,4.9594080448150635,0.06311077791440976,0.06098814010620117,0.005113713608018107,0.43963024099442843,0.7457882209167997,1,500,"OrderedDict([('model__max_features', 0.43963024099442843), ('model__max_samples', 0.7457882209167997), ('model__min_samples_leaf', 1), ('model__n_estimators', 500)])",0.942,0.948,0.946,0.945,0.941,0.9443999999999999,0.002576819745345027,13
1,1.2083903789520263,0.008355084966766136,0.016187667846679688,0.0006403082034688081,0.4322890121284701,1.0,1,100,"OrderedDict([('model__max_features', 0.4322890121284701), ('model__max_samples', 1.0), ('model__min_samples_leaf', 1), ('model__n_estimators', 100)])",0.945,0.948,0.942,0.946,0.942,0.9446,0.002332380757938122,10
1,1.099810743331909,0.017987469651024414,0.016368722915649413,0.0024527872351467798,0.5153125804895027,0.704403951373182,1,100,"OrderedDict([('model__max_features', 0.5153125804895027), ('model__max_samples', 0.704403951373182), ('model__min_samples_leaf', 1), ('model__n_estimators', 100)])",0.947,0.947,0.946,0.946,0.942,0.9456,0.0018547236990991425,2
1,1.0473457336425782,0.0176948498619201,0.015314197540283203,0.0008926206494107484,0.5144420368337014,0.7018667346768043,1,100,"OrderedDict([('model__max_features', 0.5144420368337014), ('model__max_samples', 0.7018667346768043), ('model__min_samples_leaf', 1), ('model__n_estimators', 100)])",0.944,0.947,0.946,0.946,0.94,0.9445999999999998,0.0024979991993593614,11
1,5.086368751525879,0.06263004576614825,0.05585193634033203,0.00934759859621727,0.5029618731424094,0.6969286541939012,1,500,"OrderedDict([('model__max_features', 0.5029618731424094), ('model__max_samples', 0.6969286541939012), ('model__min_samples_leaf', 1), ('model__n_estimators', 500)])",0.944,0.945,0.946,0.947,0.942,0.9448000000000001,0.0017204650534085267,9
1,1.5569226741790771,0.019599753553775013,0.015795564651489256,0.000544335161679873,0.9780275905896703,0.9976915684040091,156,158,"OrderedDict([('model__max_features', 0.9780275905896703), ('model__max_samples', 0.9976915684040091), ('model__min_samples_leaf', 156), ('model__n_estimators', 158)])",0.851,0.872,0.866,0.864,0.857,0.8619999999999999,0.007293833011524194,40
1,5.607101583480835,0.059911409605188155,0.058877754211425784,0.005908408475749962,0.4968671715248717,0.7089070377962724,1,500,"OrderedDict([('model__max_features', 0.4968671715248717), ('model__max_samples', 0.7089070377962724), ('model__min_samples_leaf', 1), ('model__n_estimators', 500)])",0.947,0.947,0.945,0.948,0.938,0.945,0.0036331804249169933,7
1,0.424906063079834,0.008896253433160235,0.020925045013427734,0.0014301992155047404,0.05249675265351759,0.5014818051741008,211,238,"OrderedDict([('model__max_features', 0.05249675265351759), ('model__max_samples', 0.5014818051741008), ('model__min_samples_leaf', 211), ('model__n_estimators', 238)])",0.823,0.848,0.824,0.849,0.819,0.8325999999999999,0.01309350984266634,49
1,1.0651204586029053,0.010049228687924646,0.01591639518737793,0.0007822550770916206,0.45452837117351785,0.7396826254783159,1,100,"OrderedDict([('model__max_features', 0.45452837117351785), ('model__max_samples', 0.7396826254783159), ('model__min_samples_leaf', 1), ('model__n_estimators', 100)])",0.945,0.949,0.942,0.942,0.941,0.9437999999999999,0.0029257477676655616,17
1,1.1178971767425536,0.006362481240752563,0.016868066787719727,0.002265339608450044,0.5605596367235077,0.6486757642450027,1,100,"OrderedDict([('model__max_features', 0.5605596367235077), ('model__max_samples', 0.6486757642450027), ('model__min_samples_leaf', 1), ('model__n_estimators', 100)])",0.942,0.945,0.944,0.944,0.943,0.9436,0.001019803902718558,19
1,5.834935188293457,0.06367546674300234,0.06148495674133301,0.005739610770422164,0.46648964849661523,0.8780698757775027,1,500,"OrderedDict([('model__max_features', 0.46648964849661523), ('model__max_samples', 0.8780698757775027), ('model__min_samples_leaf', 1), ('model__n_estimators', 500)])",0.946,0.949,0.945,0.947,0.944,0.9461999999999999,0.0017204650534085267,1
1,5.959042930603028,0.05060612199589542,0.06394844055175782,0.0047281334743389455,0.47403349863294253,0.8723858297021996,1,500,"OrderedDict([('model__max_features', 0.47403349863294253), ('model__max_samples', 0.8723858297021996), ('model__min_samples_leaf', 1), ('model__n_estimators', 500)])",0.942,0.948,0.944,0.946,0.941,0.9441999999999998,0.0025612496949731414,16
1,6.707092666625977,0.06735852868281926,0.06306977272033691,0.011091991481604242,0.5163528348432715,1.0,1,500,"OrderedDict([('model__max_features', 0.5163528348432715), ('model__max_samples', 1.0), ('model__min_samples_leaf', 1), ('model__n_estimators', 500)])",0.945,0.948,0.944,0.947,0.941,0.945,0.0024494897427831805,7
1,5.534800434112549,0.07789785151886483,0.05426177978515625,0.003262092420300936,0.46143133758734123,0.868243984153956,1,500,"OrderedDict([('model__max_features', 0.46143133758734123), ('model__max_samples', 0.868243984153956), ('model__min_samples_leaf', 1), ('model__n_estimators', 500)])",0.946,0.947,0.946,0.949,0.94,0.9456,0.0030066592756745844,2
1,0.6431267261505127,0.02528931751525159,0.02956991195678711,0.0008345657342359156,0.011345378043385769,0.9820157792463342,102,326,"OrderedDict([('model__max_features', 0.011345378043385769), ('model__max_samples', 0.9820157792463342), ('model__min_samples_leaf', 102), ('model__n_estimators', 326)])",0.872,0.879,0.862,0.874,0.867,0.8708,0.005844655678480988,38
1,2.1835479736328125,0.03412172197248939,0.020660877227783203,0.0009499765710951067,0.9937160282877839,0.9932909767628796,248,276,"OrderedDict([('model__max_features', 0.9937160282877839), ('model__max_samples', 0.9932909767628796), ('model__min_samples_leaf', 248), ('model__n_estimators', 276)])",0.836,0.85,0.838,0.838,0.846,0.8416,0.00542586398650022,47
2,0.6983062267303467,0.03307634985448045,0.021346235275268556,0.005411636852681801,0.410104548749355,0.8638628715886625,233,226,"OrderedDict([('model__max_features', 0.410104548749355), ('model__max_samples', 0.8638628715886625), ('model__min_samples_leaf', 233), ('model__n_estimators', 226)])",0.883,0.883,0.883,0.883,0.883,0.883,0.0,36
2,4.204107427597046,0.09149879860088828,0.04764914512634277,0.005215237194040668,0.8373885181649289,0.9416576386904312,77,480,"OrderedDict([('model__max_features', 0.8373885181649289), ('model__max_samples', 0.9416576386904312), ('model__min_samples_leaf', 77), ('model__n_estimators', 480)])",0.888,0.895,0.883,0.89,0.884,0.8880000000000001,0.004335896677735764,33
2,1.9840996265411377,0.01129259684144747,0.035655975341796875,0.004483213718322009,0.4448330674686395,0.9593612608346885,27,273,"OrderedDict([('model__max_features', 0.4448330674686395), ('model__max_samples', 0.9593612608346885), ('model__min_samples_leaf', 27), ('model__n_estimators', 273)])",0.902,0.905,0.894,0.902,0.901,0.9008,0.0036551333764994164,25
2,2.070121335983276,0.024590864845084236,0.03488321304321289,0.0018892531884425773,0.812396175961375,0.5859357806982803,150,421,"OrderedDict([('model__max_features', 0.812396175961375), ('model__max_samples', 0.5859357806982803), ('model__min_samples_leaf', 150), ('model__n_estimators', 421)])",0.883,0.883,0.883,0.883,0.883,0.883,0.0,36
2,2.204375123977661,0.033093587823298354,0.033986806869506836,0.003783476596814882,0.7995536420537315,0.7190145932204617,132,386,"OrderedDict([('model__max_features', 0.7995536420537315), ('model__max_samples', 0.7190145932204617), ('model__min_samples_leaf', 132), ('model__n_estimators', 386)])",0.883,0.883,0.883,0.883,0.883,0.883,0.0,36
2,1.7023649215698242,0.023474645923072326,0.021724414825439454,0.003565407108611345,0.7340282839575504,0.9696848688013859,42,175,"OrderedDict([('model__max_features', 0.7340282839575504), ('model__max_samples', 0.9696848688013859), ('model__min_samples_leaf', 42), ('model__n_estimators', 175)])",0.903,0.908,0.889,0.903,0.899,0.9004000000000001,0.006374950980203697,26
2,2.632458734512329,0.033589659187248974,0.042952775955200195,0.0036120886909747534,0.6170797414229579,0.8876821894139413,90,450,"OrderedDict([('model__max_features', 0.6170797414229579), ('model__max_samples', 0.8876821894139413), ('model__min_samples_leaf', 90), ('model__n_estimators', 450)])",0.884,0.889,0.88,0.89,0.879,0.8844000000000001,0.0044988887516808004,35
2,2.4113111972808836,0.03642177695824242,0.03962564468383789,0.005239364858161313,0.5434035242872449,0.9600046132186582,125,435,"OrderedDict([('model__max_features', 0.5434035242872449), ('model__max_samples', 0.9600046132186582), ('model__min_samples_leaf', 125), ('model__n_estimators', 435)])",0.883,0.883,0.883,0.883,0.883,0.883,0.0,36
2,1.571781587600708,0.02776969562561772,0.020931816101074217,0.0016330593769606527,0.955478030831942,0.8503107223106829,218,266,"OrderedDict([('model__max_features', 0.955478030831942), ('model__max_samples', 0.8503107223106829), ('model__min_samples_leaf', 218), ('model__n_estimators', 266)])",0.883,0.883,0.883,0.883,0.883,0.883,0.0,36
2,0.2991422176361084,0.007139982043229335,0.015573883056640625,0.0013981125085640001,0.003631303624435972,0.9089150098318758,186,202,"OrderedDict([('model__max_features', 0.003631303624435972), ('model__max_samples', 0.9089150098318758), ('model__min_samples_leaf', 186), ('model__n_estimators', 202)])",0.883,0.883,0.883,0.883,0.883,0.883,0.0,36
2,1.335731840133667,0.02436627418986452,0.01666722297668457,0.0019820566703756446,0.5698679245611957,0.7132296955331167,1,103,"OrderedDict([('model__max_features', 0.5698679245611957), ('model__max_samples', 0.7132296955331167), ('model__min_samples_leaf', 1), ('model__n_estimators', 103)])",0.911,0.912,0.896,0.904,0.9,0.9046,0.006183849933496128,15
2,7.46433916091919,0.11911219491658889,0.05035743713378906,0.0057556230622198635,0.7876111314721278,0.6803858094074298,2,499,"OrderedDict([('model__max_features', 0.7876111314721278), ('model__max_samples', 0.6803858094074298), ('model__min_samples_leaf', 2), ('model__n_estimators', 499)])",0.908,0.913,0.893,0.898,0.904,0.9032000000000002,0.007082372483850316,20
2,1.9324540615081787,0.040083121601017534,0.03995790481567383,0.004195810681083922,0.43668111245913316,0.9777909657384907,250,489,"OrderedDict([('model__max_features', 0.43668111245913316), ('model__max_samples', 0.9777909657384907), ('model__min_samples_leaf', 250), ('model__n_estimators', 489)])",0.883,0.883,0.883,0.883,0.883,0.883,0.0,36
2,3.4836469650268556,0.05293668999918696,0.046140098571777345,0.0035208626213654296,0.7612113421048534,0.558459099185696,43,500,"OrderedDict([('model__max_features', 0.7612113421048534), ('model__max_samples', 0.558459099185696), ('model__min_samples_leaf', 43), ('model__n_estimators', 500)])",0.902,0.905,0.888,0.903,0.902,0.9,0.0060991802727907675,28
2,0.3781075954437256,0.007025443349108133,0.019008970260620116,0.001758744442177397,0.15397042592510354,0.5172855681324584,12,113,"OrderedDict([('model__max_features', 0.15397042592510354), ('model__max_samples', 0.5172855681324584), ('model__min_samples_leaf', 12), ('model__n_estimators', 113)])",0.895,0.897,0.89,0.895,0.893,0.8939999999999999,0.0023664319132398483,30
2,0.2166450023651123,0.012549944169989538,0.012526845932006836,0.000614271939704418,0.0005578250147696271,0.8063754575087773,83,127,"OrderedDict([('model__max_features', 0.0005578250147696271), ('model__max_samples', 0.8063754575087773), ('model__min_samples_leaf', 83), ('model__n_estimators', 127)])",0.883,0.883,0.883,0.883,0.883,0.883,0.0,36
2,3.1855139255523683,0.04215983668852141,0.04575405120849609,0.0035178318335484155,0.6516426496690042,0.528007715032763,14,369,"OrderedDict([('model__max_features', 0.6516426496690042), ('model__max_samples', 0.528007715032763), ('model__min_samples_leaf', 14), ('model__n_estimators', 369)])",0.905,0.908,0.892,0.901,0.899,0.901,0.005477225575051666,24
2,4.785962533950806,0.11060546944210851,0.028517770767211913,0.005422226789608804,0.9857404831297784,0.9980051259797125,5,205,"OrderedDict([('model__max_features', 0.9857404831297784), ('model__max_samples', 0.9980051259797125), ('model__min_samples_leaf', 5), ('model__n_estimators', 205)])",0.905,0.911,0.894,0.898,0.9,0.9016,0.00588557558782487,23
2,0.9981236934661866,0.024552456253202494,0.05366668701171875,0.003777343687732369,0.019614124037026327,0.9931098295657512,1,272,"OrderedDict([('model__max_features', 0.019614124037026327), ('model__max_samples', 0.9931098295657512), ('model__min_samples_leaf', 1), ('model__n_estimators', 272)])",0.893,0.89,0.887,0.891,0.894,0.891,0.0024494897427831805,32
2,1.9561485290527343,0.05193966685949883,0.018402576446533203,0.0025005188131486033,0.6824930458005288,1.0,1,100,"OrderedDict([('model__max_features', 0.6824930458005288), ('model__max_samples', 1.0), ('model__min_samples_leaf', 1), ('model__n_estimators', 100)])",0.904,0.914,0.895,0.904,0.907,0.9048,0.006112282715974456,11
2,0.36055383682250974,0.014846360412397182,0.01950497627258301,0.001301219885253243,0.0003758597760573268,0.8457084211068961,46,178,"OrderedDict([('model__max_features', 0.0003758597760573268), ('model__max_samples', 0.8457084211068961), ('model__min_samples_leaf', 46), ('model__n_estimators', 178)])",0.883,0.883,0.883,0.883,0.883,0.883,0.0,36
2,0.7753830909729004,0.013271640637686386,0.030533599853515624,0.002847955107380429,0.005445974360294004,0.5818538970086891,249,466,"OrderedDict([('model__max_features', 0.005445974360294004), ('model__max_samples', 0.5818538970086891), ('model__min_samples_leaf', 249), ('model__n_estimators', 466)])",0.883,0.883,0.883,0.883,0.883,0.883,0.0,36
2,1.0355356216430665,0.02200919166035673,0.01553201675415039,0.0009154734993041899,0.9984449445984175,0.5519321576728746,39,113,"OrderedDict([('model__max_features', 0.9984449445984175), ('model__max_samples', 0.5519321576728746), ('model__min_samples_leaf', 39), ('model__n_estimators', 113)])",0.903,0.909,0.887,0.901,0.896,0.8991999999999999,0.007386474125047761,29
2,1.7288290500640868,0.034443530067093345,0.015565776824951172,0.0008088623810390476,0.648774001158462,1.0,1,100,"OrderedDict([('model__max_features', 0.648774001158462), ('model__max_samples', 1.0), ('model__min_samples_leaf', 1), ('model__n_estimators', 100)])",0.903,0.916,0.894,0.901,0.91,0.9048,0.0075736384915046015,11
2,0.6927188873291016,0.015316628941211087,0.028336477279663087,0.0024862605644544646,0.003833268648346535,0.9407880294159977,137,460,"OrderedDict([('model__max_features', 0.003833268648346535), ('model__max_samples', 0.9407880294159977), ('model__min_samples_leaf', 137), ('model__n_estimators', 460)])",0.883,0.883,0.883,0.883,0.883,0.883,0.0,36
2,2.013922643661499,0.03605933954326914,0.02594757080078125,0.0032036769934109897,0.9929392608378779,0.9376575300071203,250,310,"OrderedDict([('model__max_features', 0.9929392608378779), ('model__max_samples', 0.9376575300071203), ('model__min_samples_leaf', 250), ('model__n_estimators', 310)])",0.883,0.883,0.883,0.883,0.883,0.883,0.0,36
2,0.5493875503540039,0.016455765477968384,0.01500091552734375,0.002620029488515182,0.942544401259778,0.5012300449827283,248,140,"OrderedDict([('model__max_features', 0.942544401259778), ('model__max_samples', 0.5012300449827283), ('model__min_samples_leaf', 248), ('model__n_estimators', 140)])",0.883,0.883,0.883,0.883,0.883,0.883,0.0,36
2,1.086076021194458,0.02872352722018944,0.016342592239379884,0.0024528236419224213,0.6606470831673354,0.5,1,100,"OrderedDict([('model__max_features', 0.6606470831673354), ('model__max_samples', 0.5), ('model__min_samples_leaf', 1), ('model__n_estimators', 100)])",0.912,0.917,0.894,0.901,0.901,0.905,0.008318653737234175,9
2,1.1538727283477783,0.025527808436284116,0.020954084396362305,0.0009290233343905563,0.9988693587592358,0.5137425759279782,183,240,"OrderedDict([('model__max_features', 0.9988693587592358), ('model__max_samples', 0.5137425759279782), ('model__min_samples_leaf', 183), ('model__n_estimators', 240)])",0.883,0.883,0.883,0.883,0.883,0.883,0.0,36
2,1.2006470680236816,0.02597341803862601,0.01554112434387207,0.0007693921502260182,0.7069429550930042,0.5,1,100,"OrderedDict([('model__max_features', 0.7069429550930042), ('model__max_samples', 0.5), ('model__min_samples_leaf', 1), ('model__n_estimators', 100)])",0.91,0.917,0.891,0.903,0.911,0.9064,0.008890444308357155,1
2,4.748207998275757,0.09859763107895966,0.052419185638427734,0.0027755252115689213,0.4547425635871417,0.6943659069061312,1,482,"OrderedDict([('model__max_features', 0.4547425635871417), ('model__max_samples', 0.6943659069061312), ('model__min_samples_leaf', 1), ('model__n_estimators', 482)])",0.91,0.914,0.892,0.899,0.903,0.9036000000000002,0.00781280999384985,17
2,1.682266902923584,0.016844576144065267,0.017383527755737305,0.0020934065709744894,0.632223330440841,1.0,1,100,"OrderedDict([('model__max_features', 0.632223330440841), ('model__max_samples', 1.0), ('model__min_samples_leaf', 1), ('model__n_estimators', 100)])",0.908,0.916,0.898,0.901,0.909,0.9064,0.006343500610861488,1
2,7.350757837295532,0.1212224759102196,0.03969616889953613,0.004388416913403678,0.9952759978255219,0.6690683916569844,1,379,"OrderedDict([('model__max_features', 0.9952759978255219), ('model__max_samples', 0.6690683916569844), ('model__min_samples_leaf', 1), ('model__n_estimators', 379)])",0.906,0.918,0.894,0.897,0.903,0.9036000000000002,0.00835703296631048,17
2,1.80760817527771,0.020700954146679638,0.016013336181640626,0.0003796045002016615,0.6824431468647876,1.0,1,100,"OrderedDict([('model__max_features', 0.6824431468647876), ('model__max_samples', 1.0), ('model__min_samples_leaf', 1), ('model__n_estimators', 100)])",0.908,0.917,0.896,0.905,0.904,0.906,0.006782329983125274,3
2,1.8405195713043212,0.022932209503210153,0.015979719161987305,0.0004825873187699412,0.6890289703382726,1.0,1,100,"OrderedDict([('model__max_features', 0.6890289703382726), ('model__max_samples', 1.0), ('model__min_samples_leaf', 1), ('model__n_estimators', 100)])",0.906,0.917,0.891,0.901,0.901,0.9032,0.008447484832777158,21
2,1.5907797336578369,0.02607270094730036,0.03876385688781738,0.0021762704901012305,0.4481298886242407,0.6129934479322189,179,495,"OrderedDict([('model__max_features', 0.4481298886242407), ('model__max_samples', 0.6129934479322189), ('model__min_samples_leaf', 179), ('model__n_estimators', 495)])",0.883,0.883,0.883,0.883,0.883,0.883,0.0,36
2,1.1100656509399414,0.036985460686276526,0.015060186386108398,0.0011428027103114612,0.6853745489013667,0.5,1,100,"OrderedDict([('model__max_features', 0.6853745489013667), ('model__max_samples', 0.5), ('model__min_samples_leaf', 1), ('model__n_estimators', 100)])",0.914,0.911,0.892,0.903,0.91,0.906,0.007874007874011818,3
2,1.1104199886322021,0.02341126998645943,0.014898204803466797,0.00032464485720488305,0.667303482782979,0.5,1,100,"OrderedDict([('model__max_features', 0.667303482782979), ('model__max_samples', 0.5), ('model__min_samples_leaf', 1), ('model__n_estimators', 100)])",0.91,0.916,0.89,0.901,0.906,0.9046,0.008800000000000007,15
2,0.8467169284820557,0.017426325939291047,0.015691375732421874,0.0015878871939443602,0.99964952949692,0.6276609255913657,104,125,"OrderedDict([('model__max_features', 0.99964952949692), ('model__max_samples', 0.6276609255913657), ('model__min_samples_leaf', 104), ('model__n_estimators', 125)])",0.883,0.886,0.879,0.894,0.884,0.8852,0.0049558046773455515,34
2,1.753656530380249,0.02320943594742417,0.016205835342407226,0.0007453521590566173,0.6575986158639241,1.0,1,100,"OrderedDict([('model__max_features', 0.6575986158639241), ('model__max_samples', 1.0), ('model__min_samples_leaf', 1), ('model__n_estimators', 100)])",0.909,0.911,0.892,0.903,0.908,0.9046000000000001,0.006829348431585555,13
2,5.335440349578858,0.08748433577373907,0.05191969871520996,0.0056899640786789935,0.6578004647162724,0.5,1,500,"OrderedDict([('model__max_features', 0.6578004647162724), ('model__max_samples', 0.5), ('model__min_samples_leaf', 1), ('model__n_estimators', 500)])",0.915,0.914,0.896,0.898,0.903,0.9052,0.007934733769950957,6
2,10.218028211593628,0.1393784853534589,0.04656820297241211,0.006465026377427923,0.9922592482614364,0.9051468354574381,1,425,"OrderedDict([('model__max_features', 0.9922592482614364), ('model__max_samples', 0.9051468354574381), ('model__min_samples_leaf', 1), ('model__n_estimators', 425)])",0.904,0.919,0.896,0.898,0.909,0.9052,0.008280096617793787,6
2,5.288206338882446,0.12259973505973282,0.04144129753112793,0.0022890338329376644,0.9931961829744493,0.7178209755734901,26,447,"OrderedDict([('model__max_features', 0.9931961829744493), ('model__max_samples', 0.7178209755734901), ('model__min_samples_leaf', 26), ('model__n_estimators', 447)])",0.903,0.908,0.891,0.9,0.899,0.9001999999999999,0.005564171097297428,27
2,1.290870189666748,0.026337508443745796,0.021390962600708007,0.0012031652406173847,0.36185573862144055,0.822735531215371,1,141,"OrderedDict([('model__max_features', 0.36185573862144055), ('model__max_samples', 0.822735531215371), ('model__min_samples_leaf', 1), ('model__n_estimators', 141)])",0.91,0.916,0.891,0.903,0.906,0.9052,0.008328265125462813,6
2,1.5034313201904297,0.0313506109497981,0.016113901138305665,0.0006003707917680881,0.5505767388422276,1.0,1,100,"OrderedDict([('model__max_features', 0.5505767388422276), ('model__max_samples', 1.0), ('model__min_samples_leaf', 1), ('model__n_estimators', 100)])",0.909,0.908,0.893,0.897,0.907,0.9028,0.006523802572120042,22
2,1.006108808517456,0.01849908952432723,0.016445493698120116,0.00227360062614117,0.6050247729055092,0.5,1,100,"OrderedDict([('model__max_features', 0.6050247729055092), ('model__max_samples', 0.5), ('model__min_samples_leaf', 1), ('model__n_estimators', 100)])",0.912,0.916,0.892,0.899,0.904,0.9046000000000001,0.008662563131083094,13
2,1.3238502025604248,0.02569818727783379,0.03146004676818848,0.0023413758632911483,0.39472572378124016,0.6272864846332383,50,292,"OrderedDict([('model__max_features', 0.39472572378124016), ('model__max_samples', 0.6272864846332383), ('model__min_samples_leaf', 50), ('model__n_estimators', 292)])",0.889,0.9,0.893,0.893,0.894,0.8938,0.003544009029333873,31
2,1.2071599960327148,0.017377920875354443,0.017070293426513672,0.00346778194447269,0.7389162711290082,0.5,1,100,"OrderedDict([('model__max_features', 0.7389162711290082), ('model__max_samples', 0.5), ('model__min_samples_leaf', 1), ('model__n_estimators', 100)])",0.916,0.911,0.888,0.902,0.901,0.9036,0.009604165762834384,19
2,4.720901536941528,0.0402416658115812,0.05585355758666992,0.003942466296536215,0.5810389557397638,0.5,1,500,"OrderedDict([('model__max_features', 0.5810389557397638), ('model__max_samples', 0.5), ('model__min_samples_leaf', 1), ('model__n_estimators', 500)])",0.909,0.915,0.894,0.9,0.907,0.905,0.007293833011524194,9
2,7.665212631225586,0.12087653149511389,0.056688547134399414,0.00930570468604838,0.5816805055944009,1.0,1,500,"OrderedDict([('model__max_features', 0.5816805055944009), ('model__max_samples', 1.0), ('model__min_samples_leaf', 1), ('model__n_estimators', 500)])",0.912,0.915,0.897,0.901,0.904,0.9057999999999999,0.0067349832961931,5
3,0.9595681667327881,0.017830298072321137,0.026499128341674803,0.0022461674498126527,0.410104548749355,0.8638628715886625,233,226,"OrderedDict([('model__max_features', 0.410104548749355), ('model__max_samples', 0.8638628715886625), ('model__min_samples_leaf', 233), ('model__n_estimators', 226)])",0.69,0.68,0.668,0.696,0.67,0.6808,0.01092520022699809,39
3,7.267319202423096,0.03367814980419126,0.05606098175048828,0.0029385436595705063,0.8373885181649289,0.9416576386904312,77,480,"OrderedDict([('model__max_features', 0.8373885181649289), ('model__max_samples', 0.9416576386904312), ('model__min_samples_leaf', 77), ('model__n_estimators', 480)])",0.85,0.878,0.815,0.833,0.844,0.8440000000000001,0.020755722102591388,27
3,4.5371135711669925,0.04209109557537556,0.0376335620880127,0.0013531436204759365,0.4448330674686395,0.9593612608346885,27,273,"OrderedDict([('model__max_features', 0.4448330674686395), ('model__max_samples', 0.9593612608346885), ('model__min_samples_leaf', 27), ('model__n_estimators', 273)])",0.942,0.97,0.942,0.954,0.956,0.9527999999999999,0.010400000000000008,20
3,2.880835008621216,0.025701748966131623,0.04594464302062988,0.0040115580670603244,0.812396175961375,0.5859357806982803,150,421,"OrderedDict([('model__max_features', 0.812396175961375), ('model__max_samples', 0.5859357806982803), ('model__min_samples_leaf', 150), ('model__n_estimators', 421)])",0.717,0.733,0.709,0.709,0.711,0.7158,0.009086253353280447,37
3,3.366507339477539,0.021675763301816815,0.04475183486938476,0.0038738446579113634,0.7995536420537315,0.7190145932204617,132,386,"OrderedDict([('model__max_features', 0.7995536420537315), ('model__max_samples', 0.7190145932204617), ('model__min_samples_leaf', 132), ('model__n_estimators', 386)])",0.783,0.781,0.751,0.76,0.731,0.7612,0.019415457759218574,33
3,3.5985469818115234,0.034251680157203826,0.02669806480407715,0.0009924078133272303,0.7340282839575504,0.9696848688013859,42,175,"OrderedDict([('model__max_features', 0.7340282839575504), ('model__max_samples', 0.9696848688013859), ('model__min_samples_leaf', 42), ('model__n_estimators', 175)])",0.916,0.94,0.917,0.931,0.92,0.9248,0.009282241108697806,23
3,4.761476135253906,0.0372602207673488,0.053937530517578124,0.00559005133326355,0.6170797414229579,0.8876821894139413,90,450,"OrderedDict([('model__max_features', 0.6170797414229579), ('model__max_samples', 0.8876821894139413), ('model__min_samples_leaf', 90), ('model__n_estimators', 450)])",0.844,0.853,0.802,0.832,0.835,0.8332,0.01724412943583987,28
3,3.600464391708374,0.031736594174996385,0.04914889335632324,0.004697287932291261,0.5434035242872449,0.9600046132186582,125,435,"OrderedDict([('model__max_features', 0.5434035242872449), ('model__max_samples', 0.9600046132186582), ('model__min_samples_leaf', 125), ('model__n_estimators', 435)])",0.814,0.818,0.781,0.796,0.807,0.8032,0.013377593206552485,29
3,2.1662970066070555,0.03058924379391005,0.03004117012023926,0.0007625434324508791,0.955478030831942,0.8503107223106829,218,266,"OrderedDict([('model__max_features', 0.955478030831942), ('model__max_samples', 0.8503107223106829), ('model__min_samples_leaf', 218), ('model__n_estimators', 266)])",0.678,0.691,0.695,0.668,0.663,0.679,0.012473972903610102,41
3,0.330218505859375,0.009839667073028718,0.024886703491210936,0.004837513027783389,0.003631303624435972,0.9089150098318758,186,202,"OrderedDict([('model__max_features', 0.003631303624435972), ('model__max_samples', 0.9089150098318758), ('model__min_samples_leaf', 186), ('model__n_estimators', 202)])",0.555,0.555,0.555,0.555,0.555,0.555,0.0,46
3,4.720810222625732,0.032512270235864706,0.0387171745300293,0.003943064937291396,0.37994119037178975,1.0,12,239,"OrderedDict([('model__max_features', 0.37994119037178975), ('model__max_samples', 1.0), ('model__min_samples_leaf', 12), ('model__n_estimators', 239)])",0.992,0.993,0.985,0.988,0.991,0.9898,0.0029257477676655616,13
3,3.251108169555664,0.03214896870514109,0.019358491897583006,0.0008258979616310511,1.0,0.5,1,100,"OrderedDict([('model__max_features', 1.0), ('model__max_samples', 0.5), ('model__min_samples_leaf', 1), ('model__n_estimators', 100)])",1.0,0.997,0.994,0.994,0.999,0.9967999999999998,0.0024819347291981735,11
