dataset,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__alpha,param_model__eta,param_model__max_depth,param_model__min_child_weight,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.7042093276977539,0.031287956923228756,0.033809661865234375,0.00786571593655651,0.004185822729546971,0.10674596881842251,12,1,"{'model__alpha': 0.004185822729546971, 'model__eta': 0.10674596881842251, 'model__max_depth': 12, 'model__min_child_weight': 1}",0.9393191431696528,0.9223219211894184,0.8985006436875067,0.8967099340825276,0.9189340922070255,0.9151571468672263,0.01591942291797165,59
0,0.30011787414550783,0.02627642131086743,0.022124624252319335,0.003195657359819408,45.18560951024108,0.10674596881842251,12,1,"{'model__alpha': 45.18560951024108, 'model__eta': 0.10674596881842251, 'model__max_depth': 12, 'model__min_child_weight': 1}",0.9147670625586821,0.9085286174753898,0.8998460957690856,0.8806419451946067,0.891879857904773,0.8991327157805076,0.012064304564078558,95
0,0.8179425716400146,0.04439012283695286,0.03003525733947754,0.004783303187918108,1.330324510152291,0.10674596881842251,12,1,"{'model__alpha': 1.330324510152291, 'model__eta': 0.10674596881842251, 'model__max_depth': 12, 'model__min_child_weight': 1}",0.9366959955861428,0.9237157708278887,0.9051407884929968,0.8988491060971242,0.9197471711627997,0.9168297664333904,0.013494678351447156,14
0,0.7605842113494873,0.041553758525283466,0.028447055816650392,0.0013233422199978077,0.1550991398759431,0.10674596881842251,12,1,"{'model__alpha': 0.1550991398759431, 'model__eta': 0.10674596881842251, 'model__max_depth': 12, 'model__min_child_weight': 1}",0.938631897861796,0.9205021730503045,0.9029532189215088,0.9002139172014596,0.9151010057012322,0.9154804425472601,0.013793837469318197,46
0,0.7412665843963623,0.01873708754360132,0.03185253143310547,0.008226484986268528,0.000123631882770522,0.10674596881842251,12,1,"{'model__alpha': 0.000123631882770522, 'model__eta': 0.10674596881842251, 'model__max_depth': 12, 'model__min_child_weight': 1}",0.9353021459476725,0.9254822816544221,0.9020433448519518,0.8967970496849319,0.9165432528965938,0.9152336150071143,0.014306546901377773,54
0,0.7572017669677734,0.010195642355979686,0.028841638565063478,0.002619665860417771,0.0001235838277230692,0.10674596881842251,12,1,"{'model__alpha': 0.0001235838277230692, 'model__eta': 0.10674596881842251, 'model__max_depth': 12, 'model__min_child_weight': 1}",0.9353021459476725,0.925477441898733,0.9020433448519518,0.8967970496849319,0.9165432528965938,0.9152326470559767,0.01430585361213915,55
0,0.75702805519104,0.0184034736758208,0.033261442184448244,0.006826778962894341,2.550264850403285e-05,0.10674596881842251,12,1,"{'model__alpha': 2.550264850403285e-05, 'model__eta': 0.10674596881842251, 'model__max_depth': 12, 'model__min_child_weight': 1}",0.9342664382301982,0.9246450039202021,0.9022756531250303,0.9002429557355945,0.9163399831576503,0.9155540068337352,0.012993552543616303,37
0,0.40436201095581054,0.023314142240095054,0.02368335723876953,0.0025567165513463736,11.567327199145982,0.10674596881842251,12,1,"{'model__alpha': 11.567327199145982, 'model__eta': 0.10674596881842251, 'model__max_depth': 12, 'model__min_child_weight': 1}",0.9372186892005692,0.9191276824345909,0.9103677246372602,0.8945610825565526,0.911858369389513,0.9146267096436972,0.013849825614864805,71
0,0.7671005725860596,0.024029627887212808,0.027854490280151366,0.001209223762533336,0.16136341713591323,0.10674596881842251,12,1,"{'model__alpha': 0.16136341713591323, 'model__eta': 0.10674596881842251, 'model__max_depth': 12, 'model__min_child_weight': 1}",0.9317207267377143,0.9232705133044884,0.9035146305814483,0.8975714105951932,0.9132618985393617,0.9138678359516412,0.01249212193187749,87
0,0.832417106628418,0.02512271723359459,0.030049800872802734,0.002785484745407626,0.9047071957568393,0.10674596881842251,12,1,"{'model__alpha': 0.9047071957568393, 'model__eta': 0.10674596881842251, 'model__max_depth': 12, 'model__min_child_weight': 1}",0.9342180406733067,0.9238319249644278,0.9061571371877147,0.8967486521280406,0.918266205921925,0.9158443921750831,0.01315862468615958,25
0,0.7622138023376465,0.025342484189814513,0.026662826538085938,0.001796662572352211,1.3934502251337587e-05,0.10674596881842251,12,1,"{'model__alpha': 1.3934502251337587e-05, 'model__eta': 0.10674596881842251, 'model__max_depth': 12, 'model__min_child_weight': 1}",0.9342664382301982,0.9246450039202021,0.9022756531250303,0.9002429557355945,0.9160108797707891,0.9154881861563628,0.012990237494438638,43
0,0.2549372673034668,0.012636843774449477,0.024240541458129882,0.004968497523114697,61.56997328235202,0.10674596881842251,12,1,"{'model__alpha': 61.56997328235202, 'model__eta': 0.10674596881842251, 'model__max_depth': 12, 'model__min_child_weight': 1}",0.898113463232376,0.8963566319172208,0.8934285797252954,0.870526855804319,0.8810678436952502,0.8878986748748922,0.010534696375293178,98
0,0.5182891368865967,0.038535759263649154,0.025841188430786134,0.0014274916675234672,6.715811311069946,0.10674596881842251,12,1,"{'model__alpha': 6.715811311069946, 'model__eta': 0.10674596881842251, 'model__max_depth': 12, 'model__min_child_weight': 1}",0.9395708104654877,0.9266002652186118,0.9081995140885287,0.8998557752804639,0.9209087125281915,0.9190270155162568,0.013911963520372883,10
0,0.7515369892120362,0.016923133827206924,0.02915616035461426,0.0027380893473785625,0.00030645998412411475,0.10674596881842251,12,1,"{'model__alpha': 0.00030645998412411475, 'model__eta': 0.10674596881842251, 'model__max_depth': 12, 'model__min_child_weight': 1}",0.9333372051378848,0.9211410208012699,0.9027499491825652,0.8973778203676278,0.9175983196368248,0.9144408630252345,0.012959616374940922,77
