dataset,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__alpha,param_model__eta,param_model__max_depth,param_model__min_child_weight,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.21360139846801757,0.012337159643549955,0.014262056350708008,0.0009914000423564338,3.963066389815045,0.10674596881842251,3,1,"{'model__alpha': 3.963066389815045, 'model__eta': 0.10674596881842251, 'model__max_depth': 3, 'model__min_child_weight': 1}",0.932001432567684,0.9060990601194452,0.897416538413141,0.885835003049046,0.9086350921005507,0.9059974252499734,0.015253398969120582,84
0,0.37771244049072267,0.026168665594551967,0.018054723739624023,0.002620961767258927,3.963066389815045,0.10674596881842251,7,1,"{'model__alpha': 3.963066389815045, 'model__eta': 0.10674596881842251, 'model__max_depth': 7, 'model__min_child_weight': 1}",0.9382059993611522,0.9301623254058136,0.9069895751662456,0.8997251018768573,0.9186049888201643,0.9187375981260466,0.014205996497152677,56
0,0.4512044906616211,0.02044283707560661,0.01942152976989746,0.001198706073313056,3.963066389815045,0.10674596881842251,11,1,"{'model__alpha': 3.963066389815045, 'model__eta': 0.10674596881842251, 'model__max_depth': 11, 'model__min_child_weight': 1}",0.9386802954186872,0.931643290646688,0.9090997086467075,0.8985877592899111,0.9230769230769231,0.9202175954157834,0.014635920023166193,44
0,0.4522714138031006,0.015599495577904545,0.02314729690551758,0.008982527802319368,3.963066389815045,0.10674596881842251,11,1,"{'model__alpha': 3.963066389815045, 'model__eta': 0.10674596881842251, 'model__max_depth': 11, 'model__min_child_weight': 1}",0.9386802954186872,0.931643290646688,0.9090997086467075,0.8985877592899111,0.9230769230769231,0.9202175954157834,0.014635920023166193,44
0,0.3899488925933838,0.017423765132510757,0.02500910758972168,0.010337719486061972,3.963066389815045,0.10674596881842251,8,1,"{'model__alpha': 3.963066389815045, 'model__eta': 0.10674596881842251, 'model__max_depth': 8, 'model__min_child_weight': 1}",0.9366766365633863,0.9304333517244049,0.9060700215853104,0.9013270610099602,0.9217121119725876,0.9192438365711298,0.013636424723385217,49
0,0.27368412017822263,0.008151346424649082,0.015436840057373048,0.001568203298813458,3.963066389815045,0.10674596881842251,5,1,"{'model__alpha': 3.963066389815045, 'model__eta': 0.10674596881842251, 'model__max_depth': 5, 'model__min_child_weight': 1}",0.9371896506664343,0.9214798036995092,0.9017529595106039,0.8940674274762609,0.9175886401254465,0.914415696295651,0.015185645396072919,69
0,0.2268606662750244,0.013552027243808053,0.016617393493652342,0.0023136954330531877,3.963066389815045,0.10674596881842251,4,1,"{'model__alpha': 3.963066389815045, 'model__eta': 0.10674596881842251, 'model__max_depth': 4, 'model__min_child_weight': 1}",0.9355538132435074,0.9148880564509104,0.9002332762242163,0.8857430476909526,0.9142685677227013,0.9101373522664578,0.016606055750628936,76
0,0.3952662467956543,0.007196493520999897,0.01626725196838379,0.0009993420516374325,3.963066389815045,0.10674596881842251,8,1,"{'model__alpha': 3.963066389815045, 'model__eta': 0.10674596881842251, 'model__max_depth': 8, 'model__min_child_weight': 1}",0.9366766365633863,0.9304333517244049,0.9060700215853104,0.9013270610099602,0.9217121119725876,0.9192438365711298,0.013636424723385217,49
0,0.3995980739593506,0.024800110851527196,0.01690526008605957,0.004836171196785597,3.963066389815045,0.10674596881842251,8,1,"{'model__alpha': 3.963066389815045, 'model__eta': 0.10674596881842251, 'model__max_depth': 8, 'model__min_child_weight': 1}",0.9366766365633863,0.9304333517244049,0.9060700215853104,0.9013270610099602,0.9217121119725876,0.9192438365711298,0.013636424723385217,49
0,0.1876460075378418,0.005384578934159434,0.013881349563598632,0.004008447178189546,3.963066389815045,0.10674596881842251,3,1,"{'model__alpha': 3.963066389815045, 'model__eta': 0.10674596881842251, 'model__max_depth': 3, 'model__min_child_weight': 1}",0.932001432567684,0.9060990601194452,0.897416538413141,0.885835003049046,0.9086350921005507,0.9059974252499734,0.015253398969120582,84
