dataset,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__alpha,param_model__eta,param_model__max_depth,param_model__min_child_weight,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.044771862030029294,0.0015598954374413763,0.007955551147460938,0.0005032750221607778,461.312210579312,0.013264961159866528,9,60,"{'model__alpha': 461.312210579312, 'model__eta': 0.013264961159866528, 'model__max_depth': 9, 'model__min_child_weight': 60}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,7
0,0.0436549186706543,0.0005171773927404419,0.00817875862121582,0.0001162034055328612,576.8081116363322,0.3854165025399161,10,53,"{'model__alpha': 576.8081116363322, 'model__eta': 0.3854165025399161, 'model__max_depth': 10, 'model__min_child_weight': 53}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,7
0,0.045884323120117185,0.0006923490546779077,0.008346891403198243,0.0005519454803252396,236.43625399958057,0.24102546602601171,12,71,"{'model__alpha': 236.43625399958057, 'model__eta': 0.24102546602601171, 'model__max_depth': 12, 'model__min_child_weight': 71}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,7
0,0.04604077339172363,0.00193336122277715,0.008156108856201171,0.0006331785837475874,624.6375541319038,0.8331949117361643,3,78,"{'model__alpha': 624.6375541319038, 'model__eta': 0.8331949117361643, 'model__max_depth': 3, 'model__min_child_weight': 78}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,7
0,0.0450322151184082,0.0005602197285964026,0.008193063735961913,0.00018120134501348076,400.4470387174986,0.18223608778806233,4,2,"{'model__alpha': 400.4470387174986, 'model__eta': 0.18223608778806233, 'model__max_depth': 4, 'model__min_child_weight': 2}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,7
0,0.044084787368774414,0.00027572866954972647,0.00807032585144043,0.0006341431640847037,435.3605920415346,0.20794166286818883,4,54,"{'model__alpha': 435.3605920415346, 'model__eta': 0.20794166286818883, 'model__max_depth': 4, 'model__min_child_weight': 54}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,7
0,0.045907783508300784,0.001004297521936371,0.008115911483764648,0.0006189166045833244,32.06578803699199,0.8422847745949985,12,34,"{'model__alpha': 32.06578803699199, 'model__eta': 0.8422847745949985, 'model__max_depth': 12, 'model__min_child_weight': 34}",0.892,0.89,0.88,0.887,0.89,0.8878,0.0042142615011410995,3
0,0.045191049575805664,0.0012804751135861026,0.008475732803344727,0.00047282030031003106,404.634818228358,0.9266588657937942,8,78,"{'model__alpha': 404.634818228358, 'model__eta': 0.9266588657937942, 'model__max_depth': 8, 'model__min_child_weight': 78}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,7
0,0.05060458183288574,0.0014688459886601142,0.008352375030517578,0.000406519621035784,200.68742767970468,0.045227288910538066,8,85,"{'model__alpha': 200.68742767970468, 'model__eta': 0.045227288910538066, 'model__max_depth': 8, 'model__min_child_weight': 85}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,7
0,0.04446988105773926,0.00059867685503567,0.008094882965087891,0.00010468108123645975,398.0065212045296,0.2713490317738959,5,24,"{'model__alpha': 398.0065212045296, 'model__eta': 0.2713490317738959, 'model__max_depth': 5, 'model__min_child_weight': 24}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,7
